Token	POS-Tag	OOV	Id	Index	Documento
aumentar	VERB	0	5	22	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
a	DET	0	5	23	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
produtividade	NOUN	0	5	24	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
fabril	ADJ	1	5	25	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
por	ADP	0	5	26	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
meio	NOUN	0	5	27	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
da	ADP	0	5	28	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
adoção	NOUN	0	5	29	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
de	ADP	0	5	30	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
tecnologias	NOUN	0	5	31	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
da	ADP	0	5	32	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
Indústria	PROPN	0	5	33	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
4.0	PROPN	1	5	34	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
.	PUNCT	0	5	35	O governo federal anunciou uma nova linha de crédito subsidiado para a digitalização de pequenas e médias indústrias . O programa visa aumentar a produtividade fabril por meio da adoção de tecnologias da Indústria 4.0 .
A	DET	0	6	0	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
produção	NOUN	0	6	1	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
de	ADP	0	6	2	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
veículos	NOUN	0	6	3	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
elétricos	ADJ	0	6	4	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
no	ADP	0	6	5	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
país	NOUN	0	6	6	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
ganhou	VERB	0	6	7	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
um	DET	0	6	8	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
novo	ADJ	0	6	9	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
incentivo	NOUN	0	6	10	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
fiscal	ADJ	0	6	11	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
com	ADP	0	6	12	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
a	DET	0	6	13	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
redução	NOUN	0	6	14	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
do	ADP	0	6	15	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
IPI	PROPN	1	6	16	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
para	ADP	0	6	17	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
montadoras	NOUN	1	6	18	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
que	PRON	0	6	19	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
utilizarem	VERB	1	6	20	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
componentes	NOUN	0	6	21	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
fabricados	VERB	0	6	22	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
localmente	ADV	0	6	23	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
.	PUNCT	0	6	24	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
A	DET	0	6	25	A produção de veículos elétricos no país ganhou um novo incentivo fiscal com a redução do IPI para montadoras que utilizarem componentes fabricados localmente . A medida visa fortalecer a cadeia de suprimentos nacional .
